497921411109617664,1,400,2018-10-06 00:02:00,12,2,
497921411248029696,1,400,2018-10-06 00:02:00,12,2,
497942061853442048,1,200,2018-10-06 01:24:02,12,1,
497946861508755456,1,400,2018-10-06 01:43:06,12,2,
497959557327224832,1,400,2018-10-06 02:33:33,12,2,
498006522236764160,1,400,2018-10-06 05:40:12,12,2,
498021516126978048,1,400,2018-10-06 06:39:47,12,2,
498024252667068416,1,400,2018-10-06 06:50:41,12,2,
498029882207371264,1,400,2018-10-06 07:13:03,12,2,
498034116613111808,1,400,2018-10-06 07:29:52,12,2,
498035009521713152,1,400,2018-10-06 07:33:23,12,2,
498035341454737408,1,400,2018-10-06 07:34:43,12,2,
498036020013432832,1,400,2018-10-06 07:37:25,12,2,
498036555470864384,1,400,2018-10-06 07:39:32,12,2,
498036594394005504,1,400,2018-10-06 07:39:42,12,2,
498036595539050496,1,400,2018-10-06 07:39:42,12,2,
498036825839894528,1,400,2018-10-06 07:40:37,12,2,
498037591531061248,1,775,2018-10-06 07:43:39,12,5,
498038398930386944,1,1150,2018-10-06 07:46:53,12,7,
498038519432740864,1,400,2018-10-06 07:47:22,12,2,
498038823075184640,1,375,2018-10-06 07:48:33,12,2,
498039388110848000,1,375,2018-10-06 07:50:48,12,2,
498039773609328640,1,400,2018-10-06 07:52:18,12,2,
498040219879079936,1,400,2018-10-06 07:54:06,12,2,
498040609236320256,1,400,2018-10-06 07:55:40,12,2,
498040859711766528,1,400,2018-10-06 07:56:39,12,2,
498040951483138048,1,400,2018-10-06 07:57:02,12,2,
498043963932934144,1,1025,2018-10-06 08:08:57,12,6,
498044573700849664,1,400,2018-10-06 08:11:23,12,2,
498044785966186496,1,400,2018-10-06 08:12:15,12,2,
498045242608451584,1,775,2018-10-06 08:14:04,12,5,
498045413404704768,1,250,2018-10-06 08:14:47,12,2,
498045732838703104,1,400,2018-10-06 08:16:02,12,2,
498045842502975488,1,400,2018-10-06 08:16:28,12,2,
498046456725241856,1,400,2018-10-06 08:18:55,12,2,
498048323437985792,1,400,2018-10-06 08:26:18,12,2,
498048854201991168,1,1025,2018-10-06 08:28:25,12,6,
498049320327577600,1,125,2018-10-06 08:30:18,12,1,
498051263410208768,1,650,2018-10-06 08:37:59,12,4,
498053842127028224,1,350,2018-10-06 08:48:14,12,2,
498056635764178944,1,250,2018-10-06 08:59:22,12,2,
498065915565309952,1,1275,2018-10-06 09:36:14,12,8,
498070145734803456,1,1000,2018-10-06 09:53:01,12,6,
498071302372851712,1,900,2018-10-06 09:57:38,12,5,
498071580509732864,1,500,2018-10-06 09:58:42,12,3,
498076110605516800,1,1025,2018-10-06 10:16:43,12,6,
498085556559806464,1,500,2018-10-06 10:54:14,12,3,
498088256601063424,1,125,2018-10-06 11:04:58,12,1,
498088411551236096,1,375,2018-10-06 11:05:35,12,2,
498091001408126976,1,1275,2018-10-06 11:15:56,12,8,
498093399010705408,1,625,2018-10-06 11:25:24,12,4,
498093667597156352,1,250,2018-10-06 11:26:31,12,2,
498094368624738304,1,1275,2018-10-06 11:29:16,12,8,
498098072597823488,1,250,2018-10-06 11:44:02,12,2,
