497277123162013696,1,200,2018-10-04 05:21:50,12,1,
497282269312974848,1,775,2018-10-04 05:42:15,12,5,
497283229221388288,1,400,2018-10-04 05:46:05,12,2,
497286288622223360,1,400,2018-10-04 05:58:15,12,2,
497300655178776576,1,400,2018-10-04 06:55:20,12,2,
497302750741135360,1,1000,2018-10-04 07:03:41,12,6,
497308162999713792,1,400,2018-10-04 07:25:10,12,2,
497308264266989568,1,650,2018-10-04 07:25:34,12,4,
497308686197194752,1,775,2018-10-04 07:27:15,12,5,
497311094080012288,1,400,2018-10-04 07:36:49,12,2,
497313700974166016,1,400,2018-10-04 07:47:10,12,2,
497315987129892864,1,400,2018-10-04 07:56:14,12,2,
497319075869884416,1,400,2018-10-04 08:08:33,12,2,
497319285656387584,1,400,2018-10-04 08:09:21,12,2,
497320156008022016,1,400,2018-10-04 08:12:49,12,2,
497321473619263488,1,400,2018-10-04 08:18:02,12,2,
497323616648560640,1,400,2018-10-04 08:26:33,12,2,
497326524932816896,1,250,2018-10-04 08:38:08,12,2,
497331525293965312,1,350,2018-10-04 08:58:03,12,2,
497331901837606912,1,250,2018-10-04 08:59:31,12,2,
497332714123296768,1,250,2018-10-04 09:02:44,12,2,
497339067520778240,1,250,2018-10-04 09:27:58,12,2,
497342390621700096,1,900,2018-10-04 09:41:12,12,5,
497343431866056704,1,900,2018-10-04 09:45:20,12,5,
497343575596466176,1,900,2018-10-04 09:45:54,12,5,
497344697396625408,1,900,2018-10-04 09:50:21,12,5,
497348660367982592,1,625,2018-10-04 10:06:07,12,4,
497348703758057472,1,1025,2018-10-04 10:06:16,12,6,
497353292435685376,1,375,2018-10-04 10:24:30,12,2,
497354406749011968,1,625,2018-10-04 10:28:55,12,4,
497359759813378048,1,1150,2018-10-04 10:50:12,12,7,
497360992380911616,1,625,2018-10-04 10:55:06,12,4,
497367030563864576,1,1275,2018-10-04 11:19:05,12,8,
497371813437767680,1,1000,2018-10-04 11:38:06,12,6,
497373070042857472,1,375,2018-10-04 11:43:04,12,2,
497375523299655680,1,500,2018-10-04 11:52:50,12,3,
497383221462302720,1,500,2018-10-04 12:23:27,12,3,
497389417095233536,1,1500,2018-10-04 12:48:03,12,9,
497392947340247040,1,250,2018-10-04 13:02:04,12,2,
497398256033071104,1,375,2018-10-04 13:23:10,12,2,
497400724427112448,1,3000,2018-10-04 13:32:58,12,18,
497401240703991808,1,375,2018-10-04 13:35:00,12,2,
497405302476374016,1,500,2018-10-04 13:51:12,12,3,
497408786613403648,1,875,2018-10-04 14:05:02,12,5,
497413955803676672,1,250,2018-10-04 14:25:32,12,2,
497416478425874432,1,375,2018-10-04 14:35:34,12,2,
497416805917130752,1,375,2018-10-04 14:36:53,12,2,
497418093958529024,1,750,2018-10-04 14:42:00,12,5,
497424250513129472,1,375,2018-10-04 15:06:29,12,2,
497424397288603648,1,250,2018-10-04 15:07:04,12,2,
497426695876247552,1,500,2018-10-04 15:16:11,12,3,
497426695888830464,1,500,2018-10-04 15:16:12,12,3,
497428545945993216,1,375,2018-10-04 15:23:33,12,2,
497430354479546368,1,1500,2018-10-04 15:30:43,12,9,
497445589592571904,1,250,2018-10-04 16:31:15,12,2,
497447021716701184,1,250,2018-10-04 16:36:57,12,2,
497449104956194816,1,250,2018-10-04 16:45:15,12,2,
497452604654092288,1,250,2018-10-04 16:59:08,12,2,
497460396559433728,1,625,2018-10-04 17:30:05,12,4,
497462427110080512,1,250,2018-10-04 17:38:09,12,2,
497470297956417536,1,375,2018-10-04 18:09:25,12,2,
497471499385438208,1,625,2018-10-04 18:14:13,12,4,
497471602535956480,1,625,2018-10-04 18:14:40,12,4,
497473921906376704,1,375,2018-10-04 18:23:50,12,2,
497477209523486720,1,250,2018-10-04 18:36:54,12,2,
497493504885260288,1,375,2018-10-04 19:41:39,12,2,
497493912500305920,1,375,2018-10-04 19:43:16,12,2,
497494422510895104,1,250,2018-10-04 19:45:18,12,2,
497495480066899968,1,250,2018-10-04 19:49:31,12,2,
497502376375091200,1,375,2018-10-04 20:16:54,12,2,
497506906781253632,1,100,2018-10-04 20:34:54,12,1,
497514331815018496,1,200,2018-10-04 21:04:25,12,1,
497515837406576640,1,450,2018-10-04 21:10:22,12,3,
497516351737298944,1,700,2018-10-04 21:12:30,12,4,
497520413639704576,1,200,2018-10-04 21:28:33,12,1,
497522339265642496,1,700,2018-10-04 21:36:14,12,4,
497523070534156288,1,450,2018-10-04 21:39:11,12,3,
497523315888357376,1,200,2018-10-04 21:40:06,12,1,
497534678299836416,1,200,2018-10-04 22:25:23,12,1,
497535265636614144,1,200,2018-10-04 22:27:37,12,1,
497551011158687744,1,100,2018-10-04 23:30:08,12,1,
