496173077751660544,1,400,2018-10-01 04:14:45,12,2,
496193267818299392,1,400,2018-10-01 05:34:58,12,2,
496204059854766080,1,400,2018-10-01 06:17:51,12,2,
496222383980412928,1,400,2018-10-01 07:30:41,12,2,
496223946551590912,1,400,2018-10-01 07:36:54,12,2,
496236135375175680,1,400,2018-10-01 08:25:20,12,2,
496237675464884224,1,250,2018-10-01 08:31:27,12,2,
496239247938813952,1,250,2018-10-01 08:37:42,12,2,
496239469884604416,1,650,2018-10-01 08:38:34,12,4,
496241488246603776,1,250,2018-10-01 08:46:36,12,2,
496243727975579648,1,250,2018-10-01 08:55:30,12,2,
496258612113440768,1,500,2018-10-01 09:54:39,12,3,
496259909986287616,1,500,2018-10-01 09:59:50,12,3,
496262026339811328,1,625,2018-10-01 10:08:13,12,4,
496268753319755776,1,375,2018-10-01 10:34:56,12,2,
496273320312832000,1,1150,2018-10-01 10:53:04,12,7,
496274374924435456,1,250,2018-10-01 10:57:15,12,2,
496276859365883904,1,250,2018-10-01 11:07:08,12,2,
496283278085455872,1,375,2018-10-01 11:32:40,12,2,
496284515463856128,1,1400,2018-10-01 11:37:36,12,8,
496287359956942848,1,500,2018-10-01 11:48:53,12,3,
496289671685341184,1,375,2018-10-01 11:58:04,12,2,
496289951462195200,1,1000,2018-10-01 11:59:10,12,6,
496303135489261568,1,750,2018-10-01 12:51:33,12,5,
496304614648315904,1,1500,2018-10-01 12:57:26,12,9,
496308247897047040,1,875,2018-10-01 13:11:54,12,5,
496319156849737728,1,625,2018-10-01 13:55:14,12,4,
496324153058525184,1,750,2018-10-01 14:15:04,12,5,
496336165876531200,1,375,2018-10-01 15:02:48,12,2,
496362690545975296,1,250,2018-10-01 16:48:12,12,2,
496366174037082112,1,375,2018-10-01 17:02:04,12,2,
496368294136119296,1,250,2018-10-01 17:10:29,12,2,
496373763072327680,1,875,2018-10-01 17:32:13,12,5,
496373988495196160,1,250,2018-10-01 17:33:07,12,2,
496386731235344384,1,375,2018-10-01 18:23:44,12,2,
496400283732017152,1,1500,2018-10-01 19:17:36,12,9,
496408642648539136,1,500,2018-10-01 19:50:48,12,3,
496416962415427584,1,625,2018-10-01 20:23:53,12,4,
496418735117041664,1,600,2018-10-01 20:30:53,12,4,
496418957952024576,1,100,2018-10-01 20:31:47,12,1,
496422016732102656,1,350,2018-10-01 20:43:58,12,2,
496422085694849024,1,100,2018-10-01 20:44:14,12,1,
496424317609836544,1,600,2018-10-01 20:53:06,12,4,
496424605523640320,1,475,2018-10-01 20:54:14,12,3,
496424901062688768,1,475,2018-10-01 20:55:23,12,3,
496425747531956224,1,475,2018-10-01 20:58:46,12,3,
496426159836233728,1,600,2018-10-01 21:00:24,12,4,
496430254512930816,1,200,2018-10-01 21:16:42,12,1,
496435927632052224,1,200,2018-10-01 21:39:13,12,1,
496453257875423232,1,1500,2018-10-01 22:48:05,12,9,
