1301915305164931072,1,1550,2020-09-05 00:09:36,12,9,,G9919820200904183431397
1301927066953842688,1,3000,2020-09-05 00:56:21,12,18,,G9919820200904856874891
1302008824076435456,1,800,2020-09-05 06:21:13,12,5,,G9919820200904280559624
1302014301426417664,1,1300,2020-09-05 06:42:59,12,8,,G9919820200904792366820
1302022810926841856,1,800,2020-09-05 07:16:48,12,5,,G9919820200904233991166
1302025807891267584,1,800,2020-09-05 07:28:44,12,5,,G9919820200904668792444
1302029176190009344,1,800,2020-09-05 07:42:06,12,5,,G9919820200904373193388
1302029961707651072,1,750,2020-09-05 07:45:14,12,5,,G9919820200904700405848
1302030734755627008,1,800,2020-09-05 07:48:19,12,5,,G9919820200904890688274
1302034573533642752,1,800,2020-09-05 08:03:34,12,5,,G9919820200904544841342
1302035340072058880,1,800,2020-09-05 08:06:36,12,5,,G9919820200904395431654
1302037221028659200,1,800,2020-09-05 08:14:05,12,5,,G9919820200904486728914
1302054865249239040,1,500,2020-09-05 09:24:11,12,3,,G9919820200905767822330
1302060844741296128,1,1800,2020-09-05 09:47:57,12,11,,G9919820200904494956196
1302085278139154432,1,1250,2020-09-05 11:25:03,12,8,,G9919820200905567407218
1302090723440459776,1,2800,2020-09-05 11:46:41,12,17,,G9919820200905163274635
1302106939513110528,1,3000,2020-09-05 12:51:08,12,18,,G9919820200904548697827
1302107973497126912,1,750,2020-09-05 12:55:15,12,5,,G9919820200905740579678
1302108289072365568,1,500,2020-09-05 12:56:27,12,3,,G9919820200905783155656
1302110510103134208,1,750,2020-09-05 13:05:18,12,5,,G9919820200905471386501
1302111083951030272,1,1000,2020-09-05 13:07:36,12,6,,G9919820200905101968438
1302123703911317504,1,1000,2020-09-05 13:57:44,12,6,,G9919820200905969441551
1302130985055289344,1,750,2020-09-05 14:26:41,12,5,,G9919820200905212599457
1302138930811895808,1,1250,2020-09-05 14:58:15,12,8,,G9919820200905230286309
1302145986528804864,1,2750,2020-09-05 15:26:16,12,17,,G9919820200905718566332
1302148948839890944,1,500,2020-09-05 15:38:03,12,3,,G9919820200905672693863
1302149470397399040,1,2000,2020-09-05 15:40:08,12,12,,G9919820200905618376874
1302172127771754496,1,1250,2020-09-05 17:10:09,12,8,,G9919820200905902716904
1302184085505966080,1,1500,2020-09-05 17:57:40,12,9,,G9919820200905352289926
1302186212131340288,1,500,2020-09-05 18:06:08,12,3,,G9919820200905212763424
1302192869003493376,1,2750,2020-09-05 18:32:34,12,17,,G9919820200905438285960
1302203179710021632,1,750,2020-09-05 19:13:34,12,5,,G9919820200905176916852
1302212717662175232,1,750,2020-09-05 19:51:26,12,5,,G9919820200905145286845
1302212785978998784,1,750,2020-09-05 19:51:44,12,5,,G9919820200905406943386
1302215376997711872,1,500,2020-09-05 20:02:03,12,3,,G9919820200905494745308
1302216699960885248,1,1500,2020-09-05 20:07:15,12,9,,G9919820200905960306778
1302217351290159104,1,500,2020-09-05 20:09:52,12,3,,G9919820200905372977647
1302224604181299200,1,700,2020-09-05 20:38:40,12,4,,G9919820200905334905664
1302226976727105536,1,200,2020-09-05 20:48:05,12,1,,G9919820200905989667134
1302227569340317696,1,200,2020-09-05 20:50:27,12,1,,G9919820200905226739533
1302230293020672000,1,1400,2020-09-05 21:01:22,12,8,,G9919820200905800421614
1302233728893845504,1,400,2020-09-05 21:14:55,12,2,,G9919820200905814697575
1302234047149244416,1,900,2020-09-05 21:16:15,12,5,,G9919820200905610693436
1302234219325423616,1,1150,2020-09-05 21:16:53,12,7,,G9919820200905449663718
1302238196104429568,1,200,2020-09-05 21:32:40,12,1,,G9919820200905730243910
1302243509968830464,1,900,2020-09-05 21:53:46,12,5,,G9919820200905179563274
1302246689305788416,1,600,2020-09-05 22:06:25,12,4,,G9919820200905811383530
1302248638369497088,1,600,2020-09-05 22:14:09,12,4,,G9919820200905332983880
1302267039473205248,1,200,2020-09-05 23:27:16,12,1,,G9919820200905196283292
1302274414213070848,1,1300,2020-09-05 23:56:34,12,8,,G9919820200905267663291
