497560833400766464,1,400,2018-10-05 00:09:10,12,2,
497566591869779968,1,400,2018-10-05 00:32:04,12,2,
497575052338790400,1,650,2018-10-05 01:05:41,12,4,
497587022894989312,1,400,2018-10-05 01:53:16,12,2,
497644363589877760,1,400,2018-10-05 05:41:07,12,2,
497655967895257088,1,400,2018-10-05 06:27:13,12,2,
497662426536214528,1,400,2018-10-05 06:52:52,12,2,
497668820266123264,1,400,2018-10-05 07:18:16,12,2,
497671961636241408,1,400,2018-10-05 07:30:47,12,2,
497672165487804416,1,400,2018-10-05 07:31:34,12,2,
497673835592548352,1,400,2018-10-05 07:38:15,12,2,
497674329497010176,1,400,2018-10-05 07:40:11,12,2,
497674996018053120,1,250,2018-10-05 07:42:51,12,2,
497675467357159424,1,400,2018-10-05 07:44:44,12,2,
497675929271664640,1,775,2018-10-05 07:46:34,12,5,
497677002036215808,1,400,2018-10-05 07:50:49,12,2,
497677347319709696,1,400,2018-10-05 07:52:10,12,2,
497678860263882752,1,400,2018-10-05 07:58:12,12,2,
497678861891272704,1,1250,2018-10-05 07:58:12,12,8,
497679990666559488,1,400,2018-10-05 08:02:44,12,2,
497682897843519488,1,1275,2018-10-05 08:14:14,12,8,
497683173308628992,1,100,2018-10-05 08:15:19,12,1,
497683615329550336,1,400,2018-10-05 08:17:06,12,2,
497684806541246464,1,400,2018-10-05 08:21:51,12,2,
497684974904803328,1,400,2018-10-05 08:22:28,12,2,
497686262858121216,1,400,2018-10-05 08:27:37,12,2,
497690267340505088,1,400,2018-10-05 08:43:32,12,2,
497691212283641856,1,1150,2018-10-05 08:47:16,12,7,
497693884030124032,1,250,2018-10-05 08:57:53,12,2,
497694736140730368,1,775,2018-10-05 09:01:15,12,5,
497695661672628224,1,400,2018-10-05 09:04:58,12,2,
497699458553741312,1,775,2018-10-05 09:20:01,12,5,
497708991036522496,1,900,2018-10-05 09:57:55,12,5,
497713623804674048,1,375,2018-10-05 10:16:19,12,2,
497718243457236992,1,1500,2018-10-05 10:34:41,12,9,
497719067541504000,1,500,2018-10-05 10:37:57,12,3,
497719471088074752,1,250,2018-10-05 10:39:35,12,2,
497721570148483072,1,500,2018-10-05 10:47:53,12,3,
497725139958366208,1,625,2018-10-05 11:02:07,12,4,
497726097236951040,1,500,2018-10-05 11:05:53,12,3,
497729917656498176,1,1275,2018-10-05 11:21:04,12,8,
497731602445500416,1,250,2018-10-05 11:27:46,12,2,
497731939122282496,1,875,2018-10-05 11:29:08,12,5,
497735952572088320,1,1400,2018-10-05 11:45:03,12,8,
497737311132319744,1,750,2018-10-05 11:50:26,12,5,
497742963909066752,1,500,2018-10-05 12:12:55,12,3,
497745834947903488,1,1125,2018-10-05 12:24:19,12,7,
497754860523880448,1,750,2018-10-05 13:00:10,12,5,
497758356581122048,1,1500,2018-10-05 13:14:07,12,9,
497760704372146176,1,625,2018-10-05 13:23:24,12,4,
497765825709604864,1,500,2018-10-05 13:43:44,12,3,
497765886359240704,1,375,2018-10-05 13:44:02,12,2,
497771665518755840,1,250,2018-10-05 14:06:59,12,2,
497771753108406272,1,500,2018-10-05 14:07:20,12,3,
497773855826247680,1,1500,2018-10-05 14:15:41,12,9,
497773855910133760,1,1500,2018-10-05 14:15:43,12,9,
497774117122998272,1,250,2018-10-05 14:16:45,12,2,
497776125443833856,1,625,2018-10-05 14:24:41,12,4,
497780627618136064,1,3000,2018-10-05 14:42:36,12,18,
497781508682022912,1,1500,2018-10-05 14:46:05,12,9,
497784792826249216,1,1500,2018-10-05 14:59:09,12,9,
497821456139288576,1,250,2018-10-05 17:24:50,12,2,
497823099010416640,1,750,2018-10-05 17:31:22,12,5,
