498286508705316864,1,650,2018-10-07 00:12:45,12,4,
498294065389895680,1,400,2018-10-07 00:42:46,12,2,
498295552014811136,1,400,2018-10-07 00:48:42,12,2,
498299207765983232,1,400,2018-10-07 01:03:14,12,2,
498302251924717568,1,1500,2018-10-07 01:15:18,12,9,
498368576483229696,1,400,2018-10-07 05:38:52,12,2,
498375482710949888,1,400,2018-10-07 06:06:19,12,2,
498377019864645632,1,1275,2018-10-07 06:12:24,12,8,
498380192683655168,1,400,2018-10-07 06:25:01,12,2,
498381347740450816,1,400,2018-10-07 06:29:39,12,2,
498391441278500864,1,650,2018-10-07 07:09:45,12,4,
498393709046398976,1,400,2018-10-07 07:18:44,12,2,
498393939393380352,1,400,2018-10-07 07:19:39,12,2,
498395210158440448,1,775,2018-10-07 07:24:43,12,5,
498396702223368192,1,400,2018-10-07 07:30:39,12,2,
498397321319415808,1,400,2018-10-07 07:33:06,12,2,
498397383822934016,1,400,2018-10-07 07:33:21,12,2,
498397924946870272,1,400,2018-10-07 07:35:30,12,2,
498398621058727936,1,400,2018-10-07 07:38:16,12,2,
498399087633104896,1,375,2018-10-07 07:40:07,12,2,
498399602634915840,1,400,2018-10-07 07:42:10,12,2,
498399702237052928,1,400,2018-10-07 07:42:33,12,2,
498400316694200320,1,400,2018-10-07 07:45:00,12,2,
498400725731115008,1,1025,2018-10-07 07:46:37,12,6,
498400829061988352,1,1500,2018-10-07 07:47:03,12,9,
498401574863765504,1,400,2018-10-07 07:50:00,12,2,
498401685169766400,1,400,2018-10-07 07:50:26,12,2,
498402384054059008,1,400,2018-10-07 07:53:13,12,2,
498402551742332928,1,400,2018-10-07 07:53:53,12,2,
498403396273831936,1,400,2018-10-07 07:57:14,12,2,
498403531309449216,1,1025,2018-10-07 07:57:45,12,6,
498404308065189888,1,400,2018-10-07 08:00:53,12,2,
498404443486683136,1,400,2018-10-07 08:01:24,12,2,
498404496439771136,1,400,2018-10-07 08:01:36,12,2,
498405222834503680,1,400,2018-10-07 08:04:30,12,2,
498406178787688448,1,400,2018-10-07 08:08:18,12,2,
498407811823173632,1,400,2018-10-07 08:14:48,12,2,
498408834264465408,1,300,2018-10-07 08:18:51,12,2,
498409488575889408,1,400,2018-10-07 08:21:27,12,2,
498409488781410304,1,400,2018-10-07 08:21:28,12,2,
498409488844324864,1,400,2018-10-07 08:21:31,12,2,
498409489091788800,1,400,2018-10-07 08:21:30,12,2,
498411759799894016,1,525,2018-10-07 08:30:28,12,3,
498412201686597632,1,900,2018-10-07 08:32:15,12,5,
498412604335587328,1,650,2018-10-07 08:33:51,12,4,
