662466755976757248,1,800,2020-01-03 01:26:27,12,5,,G9919820200102984580132
662479340147048448,1,800,2020-01-03 02:16:27,12,5,,G9919820200102565918712
662555261130506240,1,800,2020-01-03 07:18:10,12,5,,G9919820200103699688650
662559312337436672,1,800,2020-01-03 07:34:13,12,5,,G9919820200103919681170
662562685891641344,1,800,2020-01-03 07:47:40,12,5,,G9919820200102441896345
662562732662325248,1,800,2020-01-03 07:47:52,12,5,,G9919820200102727266770
662562961675517952,1,1300,2020-01-03 07:48:46,12,8,,G9919820200102113870450
662564681059139584,1,800,2020-01-03 07:55:37,12,5,,G9919820200102286288466
662564830229561344,1,800,2020-01-03 07:56:13,12,5,,G9919820200102146316369
662570036723974144,1,800,2020-01-03 08:16:53,12,5,,G9919820200102453686309
662573679246311424,1,500,2020-01-03 08:31:21,12,3,,G9919820200102996577721
662576935632633856,1,1300,2020-01-03 08:44:18,12,8,,G9919820200102880112267
662588109694697472,1,500,2020-01-03 09:28:42,12,3,,G9919820200103251893960
662590124780945408,1,750,2020-01-03 09:36:42,12,5,,G9919820200103474626166
662596844206948352,1,750,2020-01-03 10:03:24,12,5,,G9919820200103820394231
662606291029458944,1,500,2020-01-03 10:40:56,12,3,,G9919820200103394527977
662612288376668160,1,750,2020-01-03 11:04:45,12,5,,G9919820200103740385186
662633422782464000,1,1000,2020-01-03 12:28:44,12,6,,G9919820200103689563378
662652859019427840,1,1000,2020-01-03 13:45:59,12,6,,G9919820200103747331290
662654672485482496,1,2000,2020-01-03 13:53:10,12,12,,G9919820200103650950255
662654849506082816,1,750,2020-01-03 13:53:52,12,5,,G9919820200103314170332
662654913146257408,1,1000,2020-01-03 13:54:07,12,6,,G9919820200103272401829
662656927632719872,1,1000,2020-01-03 14:02:07,12,6,,G9919820200103845322819
662659650058977280,1,1500,2020-01-03 14:12:57,12,9,,G9919820200103203708927
662660628724318208,1,250,2020-01-03 14:16:50,12,2,,G9919820200103614892991
662678567011745792,1,1000,2020-01-03 15:28:06,12,6,,G9919820200103640469987
662691375103344640,1,500,2020-01-03 16:19:02,12,3,,G9919820200103803629213
662700437706637312,1,3000,2020-01-03 16:55:00,12,18,,G9919820200103652165252
662712099071328256,1,500,2020-01-03 17:41:22,12,3,,G9919820200103790418661
662714491326169088,1,750,2020-01-03 17:50:52,12,5,,G9919820200103980522801
662719093945663488,1,2250,2020-01-03 18:09:11,12,14,,G9919820200103264686688
662740767260803072,1,1000,2020-01-03 19:35:19,12,6,,G9919820200103177386396
662749832602976256,1,1000,2020-01-03 20:11:20,12,6,,G9919820200103109131124
662757200288022528,1,200,2020-01-03 20:40:36,12,1,,G9919820200103573225260
662757559211393024,1,950,2020-01-03 20:42:00,12,6,,G9919820200103205126197
662759288682315776,1,950,2020-01-03 20:48:54,12,6,,G9919820200103163406414
662759306516496384,1,200,2020-01-03 20:48:56,12,1,,G9919820200103711423933
662760662165880832,1,200,2020-01-03 20:54:20,12,1,,G9919820200103947633265
662760990676353024,1,200,2020-01-03 20:55:39,12,1,,G9919820200103785888336
662762270207508480,1,200,2020-01-03 21:00:43,12,1,,G9919820200103244830726
662762290088509440,1,950,2020-01-03 21:00:49,12,6,,G9919820200103529373467
662765139899973632,1,900,2020-01-03 21:12:09,12,5,,G9919820200103158383595
662767616955252736,1,200,2020-01-03 21:21:58,12,1,,G9919820200103506864421
662768252828516352,1,400,2020-01-03 21:24:32,12,2,,G9919820200103114250919
662771904494436352,1,400,2020-01-03 21:39:03,12,2,,G9919820200103907725211
662780949972385792,1,400,2020-01-03 22:14:58,12,2,,G9919820200103625848621
662785639963426816,1,400,2020-01-03 22:33:35,12,2,,G9919820200103120530182
662790438188482560,1,400,2020-01-03 22:52:40,12,2,,G9919820200103413188632
