496916555297193984,1,400,2018-10-03 05:29:05,12,2,
496918855403175936,1,900,2018-10-03 05:38:12,12,5,
496935109887262720,1,400,2018-10-03 06:42:47,12,2,
496942596082368512,1,400,2018-10-03 07:12:31,12,2,
496943126837985280,1,400,2018-10-03 07:14:37,12,2,
496946906614726656,1,2900,2018-10-03 07:29:41,12,17,
496947548905275392,1,625,2018-10-03 07:32:13,12,4,
496950086685687808,1,400,2018-10-03 07:42:18,12,2,
496952039062896640,1,400,2018-10-03 07:50:04,12,2,
496957324653494272,1,400,2018-10-03 08:11:05,12,2,
496958795860148224,1,400,2018-10-03 08:16:54,12,2,
496959388834070528,1,1500,2018-10-03 08:19:16,12,9,
496959874001797120,1,400,2018-10-03 08:21:10,12,2,
496961100424675328,1,400,2018-10-03 08:26:05,12,2,
496961558996320256,1,1500,2018-10-03 08:27:54,12,9,
496964740308795392,1,650,2018-10-03 08:40:32,12,4,
496964934597345280,1,900,2018-10-03 08:41:20,12,5,
496965644852396032,1,250,2018-10-03 08:44:06,12,2,
496968394872979456,1,250,2018-10-03 08:55:03,12,2,
496970179176038400,1,375,2018-10-03 09:02:10,12,2,
496972710476251136,1,250,2018-10-03 09:12:13,12,2,
496975707423899648,1,775,2018-10-03 09:24:07,12,5,
496978024718139392,1,900,2018-10-03 09:33:21,12,5,
496984105045458944,1,250,2018-10-03 09:57:27,12,2,
496985253022269440,1,500,2018-10-03 10:02:05,12,3,
496985393489510400,1,250,2018-10-03 10:02:35,12,2,
496986890885398528,1,1025,2018-10-03 10:08:33,12,6,
496993560898306048,1,400,2018-10-03 10:35:02,12,2,
496994245857509376,1,750,2018-10-03 10:37:45,12,5,
496995511618764800,1,1150,2018-10-03 10:42:51,12,7,
497009260345950208,1,375,2018-10-03 11:37:29,12,2,
497010171088732160,1,1500,2018-10-03 11:41:03,12,9,
497019993985122304,1,1500,2018-10-03 12:20:07,12,9,
497023660691816448,1,1500,2018-10-03 12:34:38,12,9,
497029295173009408,1,500,2018-10-03 12:57:05,12,3,
497030553367740416,1,625,2018-10-03 13:02:03,12,4,
497034547351781376,1,375,2018-10-03 13:17:55,12,2,
497035520111542272,1,625,2018-10-03 13:21:47,12,4,
497044948521058304,1,625,2018-10-03 13:59:16,12,4,
497062023947878400,1,250,2018-10-03 15:07:05,12,2,
497064609258143744,1,375,2018-10-03 15:17:22,12,2,
497070997912944640,1,3000,2018-10-03 15:42:46,12,18,
497080988245950464,1,2000,2018-10-03 16:22:27,12,12,
497086156354093056,1,250,2018-10-03 16:43:00,12,2,
497091600946561024,1,250,2018-10-03 17:04:39,12,2,
497091679057084416,1,875,2018-10-03 17:04:57,12,5,
497094667712593920,1,375,2018-10-03 17:16:49,12,2,
497094999138107392,1,1125,2018-10-03 17:18:09,12,7,
497099343992455168,1,750,2018-10-03 17:35:24,12,5,
497100424893956096,1,500,2018-10-03 17:39:43,12,3,
497100892059729920,1,500,2018-10-03 17:41:37,12,3,
497104218742587392,1,1125,2018-10-03 17:54:46,12,7,
497109725222010880,1,375,2018-10-03 18:16:39,12,2,
497115665077895168,1,625,2018-10-03 18:40:15,12,4,
497116703478513664,1,375,2018-10-03 18:44:24,12,2,
497122781209559040,1,375,2018-10-03 19:08:30,12,2,
497132428096176128,1,375,2018-10-03 19:46:52,12,2,
497139137472626688,1,250,2018-10-03 20:13:31,12,2,
497139797614133248,1,500,2018-10-03 20:16:09,12,3,
497146337054162944,1,475,2018-10-03 20:42:09,12,3,
497148199350304768,1,475,2018-10-03 20:49:32,12,3,
497148279302127616,1,600,2018-10-03 20:49:51,12,4,
497151865939558400,1,825,2018-10-03 21:04:06,12,5,
497154355938459648,1,100,2018-10-03 21:14:01,12,1,
497155553529692160,1,700,2018-10-03 21:18:44,12,4,
497159928520114176,1,200,2018-10-03 21:36:08,12,1,
497166268638429184,1,800,2018-10-03 22:01:20,12,5,
497166828435406848,1,100,2018-10-03 22:03:32,12,1,
497182063271608320,1,400,2018-10-03 23:04:04,12,2,
