0,2019-05-15 00:10:46,16,91128331800523968512,G9919820190513400407361,0
0,2019-05-15 00:15:40,8,91128333023322968064,G9919820190514190545445,0
0,2019-05-15 00:16:34,8,91128333254261346304,G9919820190513504644216,0
0,2019-05-15 00:19:19,2,91128333952399052800,G9919820190312761587830,0
0,2019-05-15 00:24:11,8,91128335108722528256,G9919820190514446718857,0
0,2019-05-15 00:51:13,15.5,91128341978833096704,G9919820190514930923614,0
0,2019-05-15 01:06:17,23,91128345767807946752,G9919820190514947516631,0
0,2019-05-15 01:07:36,10,91128346087481020416,G9919820190514750800113,0
0,2019-05-15 01:24:43,6,91128350409426079744,G9919820190515277414901,0
0,2019-05-15 01:42:57,8,91128355002679693312,G9919820190514167371186,0
0,2019-05-15 01:52:47,8,91128357460961267712,G9919820190514185153142,0
0,2019-05-15 02:53:30,15.5,91128372742060642304,G9919820190514954233894,0
0,2019-05-15 04:19:42,4,91128394428499759104,G9919820190514138744592,0
0,2019-05-15 07:06:27,8,91128436400782446592,G9919820190514433575191,0
0,2019-05-15 07:21:53,8,91128440297139867648,G9919820190514560926441,0
0,2019-05-15 07:31:19,7,91128442651167821824,G9919820190514547906207,0
0,2019-05-15 07:33:40,8,91128443258570149888,G9919820190514858115537,0
0,2019-05-15 07:34:53,10,91128443559826034688,G9919820190514557959682,0
0,2019-05-15 07:38:02,8,91128444343124889600,G9919820190514547314774,0
0,2019-05-15 07:40:17,7.75,91128444916515606528,G9919820190304424926993,0
0,2019-05-15 07:40:41,8,91128445025064194048,G9919820190513456969475,0
0,2019-05-15 07:41:29,8,91128445223643516928,G9919820190409289472677,0
0,2019-05-15 07:42:29,13,91128445472760008704,G9919820190411294249663,0
0,2019-05-15 07:45:32,6,91128446240472829952,G9919820190514651338929,0
0,2019-05-15 07:46:35,13,91128446497269092352,G9919820190514872257548,0
0,2019-05-15 07:46:56,13,91128446583407513600,G9919820190514965327829,0
0,2019-05-15 07:48:00,8,91128446855571705856,G9919820190514249793708,0
0,2019-05-15 07:48:22,8,91128446956956422144,G9919820190514122408335,0
0,2019-05-15 07:53:20,8,91128448201981038592,G9919820190514681706390,0
0,2019-05-15 08:00:19,7.5,91128449944458498048,G9919820190511690221445,0
0,2019-05-15 08:00:40,4,91128450038700314624,G9919820190514703974263,0
0,2019-05-15 08:04:39,5,91128451022361071616,G9919820190514760271247,0
0,2019-05-15 08:14:09,13,91128453439966285824,G9919820190514585639816,0
0,2019-05-15 08:26:09,5,91128456461849071616,G9919820190512232767603,0
0,2019-05-15 08:26:41,8,91128456601863327744,G9919820190515178947456,0
0,2019-05-15 08:27:29,8,91128456796189626368,G9919820190515918754328,0
0,2019-05-15 08:27:30,9,91128456798584573952,G9919820190514475929782,0
0,2019-05-15 08:30:34,8,91128457578527985664,G9919820190514595478430,0
0,2019-05-15 08:34:21,8,91128458532128165888,G9919820190514380921354,0
0,2019-05-15 08:35:42,7.5,91128458869790609408,G9919820190514677663650,0
0,2019-05-15 08:39:33,8,91128459835508133888,G9919820190514451436695,0
0,2019-05-15 08:40:10,6,91128459985869737984,G9919820190514223733322,0
0,2019-05-15 08:49:00,5,91128462200739074048,G9919820190116355996915,0
0,2019-05-15 08:52:45,13,91128463150241419264,G9919820190515860998954,0
0,2019-05-15 08:54:24,13,91128463546540232704,G9919820190515433664365,0
0,2019-05-15 08:55:32,13,91128463867303825408,G9919820190514139913126,0
0,2019-05-15 08:59:54,5,91128464968061161472,G9919820190515590766491,0
0,2019-05-15 09:02:12,5,91128465538058686464,G9919820190514860267634,0
0,2019-05-15 09:03:50,5,91128465947871547392,G9919820190401649719662,0
0,2019-05-15 09:05:52,5,91128466440928759808,G9919820190326638214902,0
0,2019-05-15 09:06:08,7.5,91128466531198570496,G9919820190410410139883,0
0,2019-05-15 09:07:04,10,91128466757284139008,G9919820190411257561538,0
0,2019-05-15 09:07:18,5,91128466831468793856,G9919820190424790626382,0
0,2019-05-15 09:14:35,13,91128468648789413888,G9919820190514878573795,0
0,2019-05-15 09:25:11,8,91128471322901483520,G9919820190514537251387,0
0,2019-05-15 09:27:19,6,91128471851866132480,G9919820190515690283663,0
0,2019-05-15 09:30:19,4,91128472615158157312,G9919820190513733611595,0
0,2019-05-15 09:31:16,5,91128472854963294208,G9919820190514617339396,0
0,2019-05-15 09:39:26,5,91128474909874458624,G9919820190515646266918,0
0,2019-05-15 09:39:35,3.75,91128474939939229696,G9919820190515323909899,0
0,2019-05-15 09:40:24,10,91128475144965197824,G9919820190420971173663,0
0,2019-05-15 09:40:53,7.5,91128475264662245376,G9919820190515272550333,0
0,2019-05-15 09:40:52,7.5,91128475267363377152,G9919820190515200360206,0
0,2019-05-15 09:52:47,5,91128478268283031552,G9919820190515957613918,0
0,2019-05-15 10:00:08,10,91128480119598485504,G9919820190515358338405,0
0,2019-05-15 10:03:51,5,91128481048594878464,G9919820190515417562207,0
0,2019-05-15 10:06:19,5,91128481666763984896,G9919820190515935269457,0
0,2019-05-15 10:06:23,7.5,91128481677614649344,G9919820190515755351151,0
0,2019-05-15 10:07:56,10,91128482074131566592,G9919820190515855468358,0
0,2019-05-15 10:09:50,12.5,91128482561069289472,G9919820190420502878757,0
0,2019-05-15 10:10:11,15,91128482648625385472,G9919820190420490877528,0
0,2019-05-15 10:10:57,7.5,91128482802266935296,G9919820190515810688547,0
0,2019-05-15 10:10:51,7.5,91128482816053612544,G9919820190515780425794,0
0,2019-05-15 10:11:30,7.5,91128482970294947840,G9919820190515108373599,0
0,2019-05-15 10:13:46,10,91128483509544030208,G9919820190515313417177,0
0,2019-05-15 10:16:23,5,91128484190338289664,G9919820190515638230148,0
0,2019-05-15 10:16:26,16,91128484217001480192,G9919820190513912772609,0
0,2019-05-15 10:20:39,7.5,91128485274423267328,G9919820190515529919604,0
0,2019-05-15 10:22:12,3.75,91128485648848785408,G9919820190208905245805,0
0,2019-05-15 10:23:06,10,91128485880231759872,G9919820190515272615797,0
0,2019-05-15 10:25:22,12.5,91128486466897448960,G9919820190514577551743,0
0,2019-05-15 10:28:47,10,91128487322095063040,G9919820190514570639951,0
0,2019-05-15 10:30:58,12.5,91128487853567905792,G9919820190506515183603,0
0,2019-05-15 10:34:39,12.5,91128488797605072896,G9919820190511937183411,0
0,2019-05-15 10:35:17,7.5,91128488936683999232,G9919820190510546179738,0
0,2019-05-15 10:35:42,5,91128489063742050304,G9919820190515238662911,0
0,2019-05-15 10:36:29,10,91128489186530299904,G9919820190515124723977,0
0,2019-05-15 10:38:56,5,91128489795002175488,G9919820190515420910841,0
0,2019-05-15 10:42:11,5,91128490701655511040,G9919820190515182917802,0
0,2019-05-15 10:44:36,5,91128491308277698560,G9919820190515299187739,0
0,2019-05-15 10:45:50,10,91128491622657560576,G9919820190515396841925,0
0,2019-05-15 10:49:41,10,91128492581873913856,G9919820190515229859478,0
0,2019-05-15 10:54:05,6,91128493702302535680,G9919820190514678537881,0
0,2019-05-15 10:55:06,7.5,91128493947929366528,G9919820190515517487647,0
0,2019-05-15 10:59:11,5,91128494979040284672,G9919820190515658641671,0
0,2019-05-15 11:06:24,5,91128496788307841024,G9919820190515424206567,0
0,2019-05-15 11:08:21,8,91128497281461522432,G9919820190514320871927,0
0,2019-05-15 11:10:42,10,91128497839714996224,G9919820190515356933340,0
0,2019-05-15 11:11:48,7.5,91128498148642263040,G9919820190515429723758,0
0,2019-05-15 11:14:12,12.5,91128498757420322816,G9919820190515732889638,0
0,2019-05-15 11:16:51,5,91128499415275933696,G9919820190515406874757,0
0,2019-05-15 11:19:14,7.5,91128500021390610432,G9919820190515839416295,0
0,2019-05-15 11:22:52,7.5,91128500937430798336,G9919820190515949740496,0
0,2019-05-15 11:24:11,7.5,91128501266809491456,G9919820190515557212203,0
0,2019-05-15 11:24:31,7.5,91128501356471128064,G9919820190515780834275,0
0,2019-05-15 11:28:01,7.5,91128502235844710400,G9919820190515630204311,0
0,2019-05-15 11:30:44,7.5,91128502916232122368,G9919820190515811251294,0
0,2019-05-15 11:35:57,5,91128504176410759168,G9919820190515805742408,0
0,2019-05-15 11:39:28,15,91128505068254007296,G9919820190515731180482,0
0,2019-05-15 11:43:05,25.5,91128506024374964224,G9919820190515700184577,0
0,2019-05-15 11:43:11,10,91128506047003234304,G9919820190515544466515,0
0,2019-05-15 11:45:11,7.5,91128506547132043264,G9919820190515306118861,0
0,2019-05-15 11:45:32,7.5,91128506637909364736,G9919820190515451623908,0
0,2019-05-15 11:46:00,12.5,91128506765214879744,G9919820190514360632475,0
0,2019-05-15 11:54:12,10,91128507227284574208,G9919820190515461886593,0
0,2019-05-15 11:55:28,10,91128509137228009472,G9919820190515697924454,0
0,2019-05-15 11:56:38,28,91128509396964478976,G9919820190514893480386,0
0,2019-05-15 12:01:11,5,91128510587270205440,G9919820190514293751975,0
0,2019-05-15 12:12:40,5,91128513462905999360,G9919820190515281382866,0
0,2019-05-15 12:14:24,17.5,91128513913135173632,G9919820190515465272139,0
0,2019-05-15 12:15:12,20,91128514104055697408,G9919820190515424421963,0
0,2019-05-15 12:17:31,10,91128514683784007680,G9919820190515936465954,0
0,2019-05-15 12:19:58,16,91128515298895466496,G9919820190513541413198,0
0,2019-05-15 12:20:34,22.5,91128515415715221504,G9919820190501789566412,0
0,2019-05-15 12:25:51,20,91128516787101634560,G9919820190515295883290,0
0,2019-05-15 12:31:47,10,91128518286443679744,G9919820190515925728315,0
0,2019-05-15 12:32:04,15,91128518350050299904,G9919820190515854293344,0
0,2019-05-15 12:40:19,7.5,91128520421088563200,G9919820190515873352782,0
0,2019-05-15 12:46:08,20,91128521829628121088,G9919820190515802686611,0
0,2019-05-15 12:46:14,5,91128521909433143296,G9919820190515702736333,0
0,2019-05-15 12:50:47,5,91128523070592651264,G9919820190515739434888,0
0,2019-05-15 12:55:55,7.5,91128524349016510464,G9919820190515346270721,0
0,2019-05-15 12:58:18,5,91128524961611386880,G9919820190515207963181,0
0,2019-05-15 12:59:45,7.5,91128525325001691136,G9919820190515105464470,0
0,2019-05-15 13:00:22,5,91128525451275407360,G9919820190416161638879,0
0,2019-05-15 13:03:38,7.5,91128526290891182080,G9919820190515261287937,0
0,2019-05-15 13:07:46,5,91128527326284484608,G9919820190514472169420,0
0,2019-05-15 13:11:35,5,91128528294866718720,G9919820190515972936346,0
0,2019-05-15 13:12:38,5,91128528558902349824,G9919820190515366562703,0
0,2019-05-15 13:12:56,8,91128528614418157568,G9919820190430240235164,0
0,2019-05-15 13:13:26,7.5,91128528766822387712,G9919820190515786761160,0
0,2019-05-15 13:13:53,7.5,91128528873076690944,G9919820190515621557685,0
0,2019-05-15 13:21:53,5,91128530842554077184,G9919820190512633831820,0
0,2019-05-15 13:28:30,5,91128532551758123008,G9919820190515353854207,0
0,2019-05-15 13:33:28,7.5,91128533812490407936,G9919820190515185823260,0
0,2019-05-15 13:41:23,7.5,91128535789337186304,G9919820190515589228927,0
0,2019-05-15 13:44:42,2.5,91128536631981248512,G9919820181107494735728,0
0,2019-05-15 13:46:30,5,91128537083108003840,G9919820190430673580872,0
0,2019-05-15 13:46:58,7.5,91128537208794517504,G9919820190505446664531,0
0,2019-05-15 13:47:27,2,91128537326641876992,G9919820190515131693695,0
0,2019-05-15 13:50:50,30,91128538175950688256,G9919820190429842818347,0
0,2019-05-15 13:51:10,7.5,91128538265004150784,G9919820190515890877660,0
0,2019-05-15 13:58:49,6,91128540172842045440,G9919820190513597465611,0
0,2019-05-15 14:04:58,10,91128541732087140352,G9919820190513223578144,0
0,2019-05-15 14:05:17,7.5,91128541815897722880,G9919820190515488292640,0
0,2019-05-15 14:15:19,5,91128544334493388800,G9919820190515850403196,0
0,2019-05-15 14:18:07,18,91128545040164065280,G9919820190514727281726,0
0,2019-05-15 14:21:50,2.5,91128545960339836928,G9919820190515775532800,0
0,2019-05-15 14:21:55,10,91128545997044191232,G9919820190515100502550,0
0,2019-05-15 14:24:30,7,91128546621848686592,G9919820190512904511689,0
0,2019-05-15 14:24:55,8,91128546750030811136,G9919820190514791608724,0
0,2019-05-15 14:27:51,15,91128547491499872256,G9919820190515100137655,0
0,2019-05-15 14:32:01,10,91128548534321287168,G9919820190510367805841,0
0,2019-05-15 14:37:10,5,91128549824958959616,G9919820190423714302885,0
0,2019-05-15 14:37:16,7.5,91128549854902095872,G9919820190515144970710,0
0,2019-05-15 14:42:17,7.5,91128551120902426624,G9919820190515357244727,0
0,2019-05-15 14:44:03,15,91128551548528496640,G9919820190515408719770,0
0,2019-05-15 14:44:10,5,91128551597245337600,G9919820190515181573196,0
0,2019-05-15 14:46:49,15,91128552262097047552,G9919820190420952681577,0
0,2019-05-15 14:46:59,7.5,91128552279130116096,G9919820190515359647392,0
0,2019-05-15 14:51:35,7.5,91128553452910284800,G9919820190515460140709,0
0,2019-05-15 14:54:07,5,91128554103341977600,G9919820190515963400330,0
0,2019-05-15 15:03:04,15,91128556353682542592,G9919820190420150157703,0
0,2019-05-15 15:05:07,7.5,91128556864804622336,G9919820190515126886926,0
0,2019-05-15 15:05:12,7.5,91128556892801601536,G9919820190515873526171,0
0,2019-05-15 15:06:17,10,91128557158984716288,G9919820190515212497418,0
0,2019-05-15 15:09:50,10,91128557969475244032,G9919820190515220375115,0
0,2019-05-15 15:09:32,5,91128557982129459200,G9919820190515979159862,0
0,2019-05-15 15:13:17,5,91128558919858393088,G9919820190515887980175,0
0,2019-05-15 15:14:19,5,91128559116105682944,G9919820190515503860225,0
0,2019-05-15 15:17:58,20.5,91128560096012537856,G9919820190410988619432,0
0,2019-05-15 15:18:13,5,91128560153780686848,G9919820190515508312516,0
0,2019-05-15 15:18:16,5,91128560179504353280,G9919820190515120502815,0
0,2019-05-15 15:21:36,5,91128561017736007680,G9919820190510640658365,0
0,2019-05-15 15:22:14,5,91128561173357268992,G9919820190515326911883,0
0,2019-05-15 15:24:16,10,91128561653835763712,G9919820190512948621276,0
0,2019-05-15 15:26:57,10,91128562367093936128,G9919820190515550506791,0
0,2019-05-15 15:28:58,8,91128562860352475136,G9919820190514886872932,0
0,2019-05-15 15:29:36,7.5,91128563023674478592,G9919820190515736521797,0
0,2019-05-15 15:45:51,12.5,91128563227010142208,G9919820190515160997477,0
0,2019-05-15 15:33:45,5,91128564073898840064,G9919820190513858855341,0
0,2019-05-15 15:38:01,10,91128565127726108672,G9919820190515381232303,0
0,2019-05-15 15:41:28,10,91128565998312624128,G9919820190515364222160,0
0,2019-05-15 15:41:48,7.5,91128566086225235968,G9919820190515514489372,0
0,2019-05-15 15:42:20,10,91128566218224177152,G9919820190515589603183,0
0,2019-05-15 15:44:45,7.5,91128566844236632064,G9919820190515302859623,0
0,2019-05-15 15:46:19,5,91128567203688484864,G9919820190515630734540,0
0,2019-05-15 15:49:15,7.5,91128567966422667264,G9919820190515469864664,0
0,2019-05-15 15:49:31,5,91128568008755777536,G9919820190515100958477,0
0,2019-05-15 15:49:31,7.5,91128568049541189632,G9919820190515669972306,0
0,2019-05-15 15:57:47,10,91128570114619346944,G9919820190515778607939,0
0,2019-05-15 15:58:49,2.5,91128570325504757760,G9919820190228813859720,0
0,2019-05-15 15:59:26,12.5,91128570533949083648,G9919820190426218241203,0
0,2019-05-15 16:01:02,17.5,91128570920164790272,G9919820190508297268522,0
0,2019-05-15 16:01:50,7.5,91128571092944949248,G9919820190508722791372,0
0,2019-05-15 16:02:40,7.5,91128571274839330816,G9919820190510542135443,0
0,2019-05-15 16:03:18,5,91128571462031118336,G9919820190515306472544,0
0,2019-05-15 16:03:57,5,91128571669825327104,G9919820190515650694175,0
0,2019-05-15 16:06:10,10,91128572240867233792,G9919820190515836634141,0
0,2019-05-15 16:06:16,10,91128572262404984832,G9919820190515986687809,0
0,2019-05-15 16:10:26,12.5,91128573311282974720,G9919820190515710335465,0
0,2019-05-15 16:12:45,7.5,91128573890340196352,G9919820190503823921172,0
0,2019-05-15 16:13:09,5,91128573987748712448,G9919820190515683121827,0
0,2019-05-15 16:13:29,4,91128574079494918144,G9919820190514883428727,0
0,2019-05-15 16:15:25,5,91128574552071344128,G9919820190515140158920,0
0,2019-05-15 16:20:07,17.5,91128575731706761216,G9919820190515614848264,0
0,2019-05-15 16:22:39,5,91128576370394402816,G9919820190515836843833,0
0,2019-05-15 16:25:01,2.5,91128576987225526272,G9919820190114686527258,0
0,2019-05-15 16:26:01,5,91128577236266520576,G9919820190515397765778,0
0,2019-05-15 16:26:14,2.5,91128577292860264448,G9919820190225985229610,0
0,2019-05-15 16:28:17,10,91128577792355733504,G9919820190515503700999,0
0,2019-05-15 16:35:16,10,91128579534539591680,G9919820190515280982355,0
0,2019-05-15 16:35:15,12.5,91128579554579976192,G9919820190515740844887,0
0,2019-05-15 16:36:09,5,91128579732938559488,G9919820190515490543357,0
0,2019-05-15 16:36:08,10,91128579774801907712,G9919820190514872725968,0
0,2019-05-15 16:40:18,10,91128580807032705024,G9919820190515235746984,0
