0,2019-07-06 00:04:55,16.5,91147174530020675584,G9919820190705254847221,0
0,2019-07-06 00:13:23,4,91147176660664193024,G9919820190705237168526,0
0,2019-07-06 00:17:47,15.5,91147177767763316736,G9919820190705587243822,0
0,2019-07-06 00:25:59,4,91147179832896000000,G9919820190705778490178,0
0,2019-07-06 00:31:19,4,91147181172665749504,G9919820190705852266287,0
0,2019-07-06 00:33:16,2,91147181663172825088,G9919820190705700734836,0
0,2019-07-06 00:40:24,4,91147183460855713792,G9919820190705188817366,0
0,2019-07-06 00:43:23,6,91147184209102770177,G9919820190705679620247,0
0,2019-07-06 00:52:24,6,91147186480398077952,G9919820190705366611448,0
0,2019-07-06 00:54:31,4,91147187010943979520,G9919820190402529395764,0
0,2019-07-06 00:55:44,6,91147187318428405760,G9919820190705807493574,0
0,2019-07-06 01:04:26,15.5,91147189507448246272,G9919820190705900764505,0
0,2019-07-06 01:06:51,2,91147190115563606016,G9919820190705148218993,0
0,2019-07-06 01:12:20,6,91147191497288978432,G9919820190705659710429,0
0,2019-07-06 01:13:59,4,91147191909639393280,G9919820190705689292566,0
0,2019-07-06 01:21:28,15.5,91147193793280348160,G9919820190705326770271,0
0,2019-07-06 01:38:32,15,91147198090105720832,G9919820190705574660455,0
0,2019-07-06 02:31:40,6,91147211459541995520,G9919820190706695940701,0
0,2019-07-06 02:32:31,28,91147211674940477440,G9919820190615789597991,0
0,2019-07-06 02:46:02,8,91147215074872659968,G9919820190705674832515,0
0,2019-07-06 02:53:40,8,91147216996589506560,G9919820190705738693965,0
0,2019-07-06 02:56:44,8,91147217770736390144,G9919820190705457471165,0
0,2019-07-06 02:58:43,8,91147218267950157824,G9919820190705244638765,0
0,2019-07-06 03:03:43,8,91147219526505598976,G9919820190705812952209,0
0,2019-07-06 04:30:27,8,91147241353730723840,G9919820190705749954522,0
0,2019-07-06 07:05:18,8,91147280321461489664,G9919820190706637296675,0
0,2019-07-06 07:16:31,8,91147283147650633728,G9919820190705488998594,0
0,2019-07-06 07:23:22,8,91147284870100291584,G9919820190705495496627,0
0,2019-07-06 07:38:26,8,91147288660153077760,G9919820190705943657841,0
0,2019-07-06 07:40:59,2,91147289305367056384,G9919820190705282947670,0
0,2019-07-06 07:42:44,13,91147289744934309888,G9919820190701608190624,0
0,2019-07-06 07:43:48,8,91147290011893370880,G9919820190702543979545,0
0,2019-07-06 07:44:18,13,91147290136296427520,G9919820190704157424295,0
0,2019-07-06 07:45:28,8,91147290429826404352,G9919820190627430971980,0
0,2019-07-06 07:45:38,8,91147290473543634944,G9919820190705533749772,0
0,2019-07-06 07:48:07,4,91147291096699768832,G9919820190705277540325,0
0,2019-07-06 07:48:47,17.5,91147291265331761152,G9919820190703889984863,0
0,2019-07-06 07:50:51,8,91147291784628539392,G9919820190705620795383,0
0,2019-07-06 08:02:07,10,91147294623144742912,G9919820190704432751821,0
0,2019-07-06 08:02:50,2.5,91147294803759861760,G9919820190223919395241,0
0,2019-07-06 08:05:05,22,91147295369856684032,G9919820190703702624574,0
0,2019-07-06 08:16:53,2,91147298336399822848,G9919820190705451692307,0
0,2019-07-06 08:17:14,8,91147298426489278464,G9919820190705606361373,0
0,2019-07-06 08:18:35,3.75,91147298763472244736,G9919820181028302657519,0
0,2019-07-06 08:18:41,8,91147298791712493568,G9919820190705535304517,0
0,2019-07-06 08:21:21,8,91147299461094051840,G9919820190705560912970,0
0,2019-07-06 08:22:22,11.5,91147299718360076288,G9919820190705955902962,0
0,2019-07-06 08:31:00,30,91147301888753012736,G9919820190629810804156,0
0,2019-07-06 08:31:09,5,91147301928825393152,G9919820190705191522683,0
0,2019-07-06 08:31:30,8,91147302015366467584,G9919820190705728694366,0
0,2019-07-06 08:32:50,8,91147302350009012224,G9919820190705428244288,0
0,2019-07-06 08:42:46,6,91147304848711094272,G9919820190705651930199,0
0,2019-07-06 08:45:54,13,91147305641883340800,G9919820190705603746310,0
0,2019-07-06 08:48:04,13,91147306184563363840,G9919820190705247870453,0
0,2019-07-06 08:54:54,8,91147307904051843072,G9919820190705431590679,0
0,2019-07-06 09:05:53,15.5,91147310670375686144,G9919820190705599368743,0
0,2019-07-06 09:25:06,9.5,91147315506102013952,G9919820190706604592265,0
0,2019-07-06 09:28:41,13,91147316407877373952,G9919820190705962937569,0
0,2019-07-06 09:29:04,6,91147316502010138624,G9919820190705908919795,0
0,2019-07-06 09:31:06,13,91147317014344372224,G9919820190705260882973,0
0,2019-07-06 09:33:09,15,91147317529954357248,G9919820190512110283481,0
0,2019-07-06 09:35:04,9,91147318014790733824,G9919820190615745536500,0
